reaction_id,pathway_id,left,right
RXN0-2161,PWY-6281,SER,L-seryl-SEC-tRNAs
RXN0-2161,PWY-6281,SER,PPI
RXN0-2161,PWY-6281,SER,AMP
RXN0-2161,PWY-6281,ATP,L-seryl-SEC-tRNAs
RXN0-2161,PWY-6281,ATP,PPI
RXN0-2161,PWY-6281,ATP,AMP
RXN-19840,PWY-8024,INDOLE-3-ACETALDOXIME,CPD-13028
RXN-6425,PWY-6440,CPD-6123,PROTON
RXN-6425,PWY-6440,CPD-6123,CPD-6122
RXN-1603,Unknown,CPD-409,CPD-504
RXN-10436,Unknown,CPD-734,PROTON
RXN-10436,Unknown,CPD-734,CPD-11233
RXN-10436,Unknown,CPD-734,AMP
RXN-10436,Unknown,CPD-734,PPI
RXN-10436,Unknown,VAL,PROTON
RXN-10436,Unknown,VAL,CPD-11233
RXN-10436,Unknown,VAL,AMP
RXN-10436,Unknown,VAL,PPI
RXN-10436,Unknown,ATP,PROTON
RXN-10436,Unknown,ATP,CPD-11233
RXN-10436,Unknown,ATP,AMP
RXN-10436,Unknown,ATP,PPI
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,PROTON
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,UDP
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,CPD-452
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,CPD-452
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,UDP
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,PROTON
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,PROTON
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,UDP
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,CPD-452
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,CPD-452
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,UDP
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,PROTON
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,PROTON
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,UDP
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,CPD-452
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,CPD-452
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,UDP
2.4.1.198-RXN,Unknown,L-1-phosphatidyl-inositols,PROTON
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,PROTON
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,UDP
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,CPD-452
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,CPD-452
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,UDP
2.4.1.198-RXN,Unknown,UDP-N-ACETYL-D-GLUCOSAMINE,PROTON
RXN-5082,PWY-3022,CPD-4864,2-HYDROXY-2-METHYLPROPANENITRILE
RXN-5082,PWY-3022,CPD-4864,Ox-NADPH-Hemoprotein-Reductases
RXN-5082,PWY-3022,CPD-4864,WATER
RXN-5082,PWY-3022,OXYGEN-MOLECULE,2-HYDROXY-2-METHYLPROPANENITRILE
RXN-5082,PWY-3022,OXYGEN-MOLECULE,Ox-NADPH-Hemoprotein-Reductases
RXN-5082,PWY-3022,OXYGEN-MOLECULE,WATER
RXN-5082,PWY-3022,Red-NADPH-Hemoprotein-Reductases,2-HYDROXY-2-METHYLPROPANENITRILE
RXN-5082,PWY-3022,Red-NADPH-Hemoprotein-Reductases,Ox-NADPH-Hemoprotein-Reductases
RXN-5082,PWY-3022,Red-NADPH-Hemoprotein-Reductases,WATER
RXN-18780,Unknown,CPD-12575,3-C-gluc-tautomer-2-hydroxyflavanones
RXN-18780,Unknown,CPD-12575,UDP
RXN-18780,Unknown,CPD-12575,PROTON
RXN-18780,Unknown,2-Hydroxyflavanones,3-C-gluc-tautomer-2-hydroxyflavanones
RXN-18780,Unknown,2-Hydroxyflavanones,UDP
RXN-18780,Unknown,2-Hydroxyflavanones,PROTON
RXN-9523,PWY-5971,Hexanoyl-ACPs,3-Oxo-octanoyl-ACPs
RXN-9523,PWY-5971,Hexanoyl-ACPs,CARBON-DIOXIDE
RXN-9523,PWY-5971,Hexanoyl-ACPs,ACP
RXN-9523,PWY-5971,MALONYL-ACP,3-Oxo-octanoyl-ACPs
RXN-9523,PWY-5971,MALONYL-ACP,CARBON-DIOXIDE
RXN-9523,PWY-5971,MALONYL-ACP,ACP
RXN-9523,PWY-5971,PROTON,3-Oxo-octanoyl-ACPs
RXN-9523,PWY-5971,PROTON,CARBON-DIOXIDE
RXN-9523,PWY-5971,PROTON,ACP
RXN-10599,PWY-6257,FARNESYL-PP,PPI
RXN-10599,PWY-6257,FARNESYL-PP,CPD-11393
ADENINE-DEAMINASE-RXN,PWY4LZ-81,ADENINE,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,ADENINE,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,ADENINE,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,ADENINE,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,WATER,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,WATER,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,WATER,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,WATER,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,PROTON,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,PROTON,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,PROTON,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,PROTON,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,PROTON,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,PROTON,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,PROTON,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,PROTON,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,WATER,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,WATER,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,WATER,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,WATER,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,ADENINE,HYPOXANTHINE
ADENINE-DEAMINASE-RXN,PWY4LZ-81,ADENINE,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,ADENINE,AMMONIUM
ADENINE-DEAMINASE-RXN,PWY4LZ-81,ADENINE,HYPOXANTHINE
RXN-12347,PWY-6795,S-ADENOSYLMETHIONINE,Diacylglycerolhomoserines
RXN-12347,PWY-6795,S-ADENOSYLMETHIONINE,5-METHYLTHIOADENOSINE
RXN-12347,PWY-6795,S-ADENOSYLMETHIONINE,PROTON
RXN-12347,PWY-6795,DIACYLGLYCEROL,Diacylglycerolhomoserines
RXN-12347,PWY-6795,DIACYLGLYCEROL,5-METHYLTHIOADENOSINE
RXN-12347,PWY-6795,DIACYLGLYCEROL,PROTON
RXN-12959,TRIGLSYN-PWY,CTP,CDP
RXN-12959,TRIGLSYN-PWY,CTP,L-PHOSPHATIDATE
RXN-12959,TRIGLSYN-PWY,CTP,PROTON
RXN-12959,TRIGLSYN-PWY,DIACYLGLYCEROL,CDP
RXN-12959,TRIGLSYN-PWY,DIACYLGLYCEROL,L-PHOSPHATIDATE
RXN-12959,TRIGLSYN-PWY,DIACYLGLYCEROL,PROTON
RXN-8726,PWY-5477,CPD-8954,CPD-8957
RXN-8726,PWY-5477,CPD-8954,Glucopyranose
RXN-8726,PWY-5477,1-O-GALLOYL-BETA-D-GLUCOSE,CPD-8957
RXN-8726,PWY-5477,1-O-GALLOYL-BETA-D-GLUCOSE,Glucopyranose
RXN-18387,PWY-7854,4-HYDROXY-BUTYRATE,4-HYDROXY-BUTYRYL-COA
RXN-18387,PWY-7854,4-HYDROXY-BUTYRATE,ADP
RXN-18387,PWY-7854,4-HYDROXY-BUTYRATE,Pi
RXN-18387,PWY-7854,ATP,4-HYDROXY-BUTYRYL-COA
RXN-18387,PWY-7854,ATP,ADP
RXN-18387,PWY-7854,ATP,Pi
RXN-18387,PWY-7854,CO-A,4-HYDROXY-BUTYRYL-COA
RXN-18387,PWY-7854,CO-A,ADP
RXN-18387,PWY-7854,CO-A,Pi
RXN-12078,Unknown,NADP,D-galactopyranose
RXN-12078,Unknown,NADP,NADPH
RXN-12078,Unknown,NADP,PROTON
RXN-12078,Unknown,GALACTITOL,D-galactopyranose
RXN-12078,Unknown,GALACTITOL,NADPH
RXN-12078,Unknown,GALACTITOL,PROTON
RXN-12078,Unknown,NADP,D-galactopyranose
RXN-12078,Unknown,NADP,NADPH
RXN-12078,Unknown,NADP,PROTON
RXN-14318,PWY-7232,CPD-15217,GIBBERELLIN
RXN-14318,PWY-7232,CPD-15217,SUC
RXN-14318,PWY-7232,CPD-15217,CARBON-DIOXIDE
RXN-14318,PWY-7232,OXYGEN-MOLECULE,GIBBERELLIN
RXN-14318,PWY-7232,OXYGEN-MOLECULE,SUC
RXN-14318,PWY-7232,OXYGEN-MOLECULE,CARBON-DIOXIDE
RXN-14318,PWY-7232,2-KETOGLUTARATE,GIBBERELLIN
RXN-14318,PWY-7232,2-KETOGLUTARATE,SUC
RXN-14318,PWY-7232,2-KETOGLUTARATE,CARBON-DIOXIDE
ACETYL-COA-ACETYLTRANSFER-RXN,PWY-7391,ACETYL-COA,ACETOACETYL-COA
ACETYL-COA-ACETYLTRANSFER-RXN,PWY-7391,ACETYL-COA,CO-A
1.14.13.75-RXN,PWY-5301,OXYGEN-MOLECULE,CPD-21572
1.14.13.75-RXN,PWY-5301,OXYGEN-MOLECULE,WATER
1.14.13.75-RXN,PWY-5301,OXYGEN-MOLECULE,Ox-NADPH-Hemoprotein-Reductases
1.14.13.75-RXN,PWY-5301,VINORINE,CPD-21572
1.14.13.75-RXN,PWY-5301,VINORINE,WATER
1.14.13.75-RXN,PWY-5301,VINORINE,Ox-NADPH-Hemoprotein-Reductases
1.14.13.75-RXN,PWY-5301,Red-NADPH-Hemoprotein-Reductases,CPD-21572
1.14.13.75-RXN,PWY-5301,Red-NADPH-Hemoprotein-Reductases,WATER
1.14.13.75-RXN,PWY-5301,Red-NADPH-Hemoprotein-Reductases,Ox-NADPH-Hemoprotein-Reductases
RXN-14218,RXN-14208,WATER,PROTON
RXN-14218,RXN-14208,WATER,Pi
RXN-14218,RXN-14208,WATER,DGMP
RXN-14218,RXN-14208,WATER,DGMP
RXN-14218,RXN-14208,WATER,Pi
RXN-14218,RXN-14208,WATER,PROTON
RXN-14218,RXN-14208,DGDP,PROTON
RXN-14218,RXN-14208,DGDP,Pi
RXN-14218,RXN-14208,DGDP,DGMP
RXN-14218,RXN-14208,DGDP,DGMP
RXN-14218,RXN-14208,DGDP,Pi
RXN-14218,RXN-14208,DGDP,PROTON
RXN-14218,RXN-14208,DGDP,PROTON
RXN-14218,RXN-14208,DGDP,Pi
RXN-14218,RXN-14208,DGDP,DGMP
RXN-14218,RXN-14208,DGDP,DGMP
RXN-14218,RXN-14208,DGDP,Pi
RXN-14218,RXN-14208,DGDP,PROTON
RXN-14218,RXN-14208,WATER,PROTON
RXN-14218,RXN-14208,WATER,Pi
RXN-14218,RXN-14208,WATER,DGMP
RXN-14218,RXN-14208,WATER,DGMP
RXN-14218,RXN-14208,WATER,Pi
RXN-14218,RXN-14208,WATER,PROTON
RXN-11939,PWY-2541,CPD-4125,CPD-12915
RXN-11939,PWY-2541,CPD-4125,NADPH
RXN-11939,PWY-2541,CPD-4125,PROTON
RXN-11939,PWY-2541,NADP,CPD-12915
RXN-11939,PWY-2541,NADP,NADPH
RXN-11939,PWY-2541,NADP,PROTON
RXN-11231,Unknown,CPD-12193,CPD-12192
RXN-11231,Unknown,CPD-12193,PROTON
RXN-12349,PWY-7398,FERULOYL-COA,CPD-13328
RXN-12349,PWY-7398,FERULOYL-COA,SUC
RXN-12349,PWY-7398,FERULOYL-COA,CARBON-DIOXIDE
RXN-12349,PWY-7398,2-KETOGLUTARATE,CPD-13328
RXN-12349,PWY-7398,2-KETOGLUTARATE,SUC
RXN-12349,PWY-7398,2-KETOGLUTARATE,CARBON-DIOXIDE
RXN-12349,PWY-7398,OXYGEN-MOLECULE,CPD-13328
RXN-12349,PWY-7398,OXYGEN-MOLECULE,SUC
RXN-12349,PWY-7398,OXYGEN-MOLECULE,CARBON-DIOXIDE
RXN-13323,Unknown,GERANYLGERANYL-PP,CPD-12321
RXN-13323,Unknown,GERANYLGERANYL-PP,PPI
5-FORMYL-THF-CYCLO-LIGASE-RXN,PWY-3841,N5-Formyl-THF-Glu-N,5-10-METHENYL-THF-GLU-N
5-FORMYL-THF-CYCLO-LIGASE-RXN,PWY-3841,N5-Formyl-THF-Glu-N,ADP
5-FORMYL-THF-CYCLO-LIGASE-RXN,PWY-3841,N5-Formyl-THF-Glu-N,Pi
5-FORMYL-THF-CYCLO-LIGASE-RXN,PWY-3841,ATP,5-10-METHENYL-THF-GLU-N
5-FORMYL-THF-CYCLO-LIGASE-RXN,PWY-3841,ATP,ADP
5-FORMYL-THF-CYCLO-LIGASE-RXN,PWY-3841,ATP,Pi
RXN0-5259,DIHYDROOROTATE-DEHYDROGENASE-RXN,ETR-Quinones,ETR-Quinols
RXN0-5259,DIHYDROOROTATE-DEHYDROGENASE-RXN,PROTON,ETR-Quinols
RXN0-5259,DIHYDROOROTATE-DEHYDROGENASE-RXN,E-,ETR-Quinols
THRESYN-RXN,HOMOSER-THRESYN-PWY,O-PHOSPHO-L-HOMOSERINE,Pi
THRESYN-RXN,HOMOSER-THRESYN-PWY,O-PHOSPHO-L-HOMOSERINE,THR
THRESYN-RXN,HOMOSER-THRESYN-PWY,WATER,Pi
THRESYN-RXN,HOMOSER-THRESYN-PWY,WATER,THR
RXN-8389,PWY-5366,Palmitoyl-ACPs,Palmitoleoyl-ACPs
RXN-8389,PWY-5366,Palmitoyl-ACPs,Oxidized-ferredoxins
RXN-8389,PWY-5366,Palmitoyl-ACPs,WATER
RXN-8389,PWY-5366,Reduced-ferredoxins,Palmitoleoyl-ACPs
RXN-8389,PWY-5366,Reduced-ferredoxins,Oxidized-ferredoxins
RXN-8389,PWY-5366,Reduced-ferredoxins,WATER
RXN-8389,PWY-5366,OXYGEN-MOLECULE,Palmitoleoyl-ACPs
RXN-8389,PWY-5366,OXYGEN-MOLECULE,Oxidized-ferredoxins
RXN-8389,PWY-5366,OXYGEN-MOLECULE,WATER
RXN-8389,PWY-5366,PROTON,Palmitoleoyl-ACPs
RXN-8389,PWY-5366,PROTON,Oxidized-ferredoxins
RXN-8389,PWY-5366,PROTON,WATER
RXNQT-4178,Unknown,CPDQT-40,CPDQT-41
RXNQT-4178,Unknown,CPDQT-40,CARBON-DIOXIDE
RXNQT-4178,Unknown,CPDQT-40,NADH
RXNQT-4178,Unknown,NAD,CPDQT-41
RXNQT-4178,Unknown,NAD,CARBON-DIOXIDE
RXNQT-4178,Unknown,NAD,NADH
RXN-5961,PWY-5947,PROTON,CPD-5661
RXN-5961,PWY-5947,PROTON,NADP
RXN-5961,PWY-5947,PROTON,WATER
RXN-5961,PWY-5947,CPD1F-118,CPD-5661
RXN-5961,PWY-5947,CPD1F-118,NADP
RXN-5961,PWY-5947,CPD1F-118,WATER
RXN-5961,PWY-5947,NADPH,CPD-5661
RXN-5961,PWY-5947,NADPH,NADP
RXN-5961,PWY-5947,NADPH,WATER
RXN-5961,PWY-5947,OXYGEN-MOLECULE,CPD-5661
RXN-5961,PWY-5947,OXYGEN-MOLECULE,NADP
RXN-5961,PWY-5947,OXYGEN-MOLECULE,WATER
RXN-10636,PWY-6271,FARNESYL-PP,PPI
RXN-10636,PWY-6271,FARNESYL-PP,CPD-11432
RXN-10636,PWY-6271,WATER,PPI
RXN-10636,PWY-6271,WATER,CPD-11432
RXN-19841,PWY-8024,CPD-13028,INDOLEYL-CPD
RXN-19841,PWY-8024,CPD-13028,WATER
RXNQT-4344,PWYQT-4472,CPDQT-284,CPDQT-422
RXNQT-4344,PWYQT-4472,CPDQT-284,CPD-3746
RXNQT-4344,PWYQT-4472,CPDQT-284,PROTON
RXNQT-4344,PWYQT-4472,OXYGEN-MOLECULE,CPDQT-422
RXNQT-4344,PWYQT-4472,OXYGEN-MOLECULE,CPD-3746
RXNQT-4344,PWYQT-4472,OXYGEN-MOLECULE,PROTON
RXN18C3-112,Unknown,CPD-20295,CPD-20301
RXN18C3-112,Unknown,CPD-20295,CO-A
RXN18C3-112,Unknown,2-METHYL-BUTYRYL-COA,CPD-20301
RXN18C3-112,Unknown,2-METHYL-BUTYRYL-COA,CO-A
RXN-8094,Unknown,CPD-7620,PROTON
RXN-8094,Unknown,CPD-7620,CPD-7619
RXN-8094,Unknown,CPD-7620,HYDROGEN-PEROXIDE
RXN-8094,Unknown,OXYGEN-MOLECULE,PROTON
RXN-8094,Unknown,OXYGEN-MOLECULE,CPD-7619
RXN-8094,Unknown,OXYGEN-MOLECULE,HYDROGEN-PEROXIDE
RXN-8094,Unknown,WATER,PROTON
RXN-8094,Unknown,WATER,CPD-7619
RXN-8094,Unknown,WATER,HYDROGEN-PEROXIDE
RXN1F-164,PWY-5070,CPD1F-120,PROTON
RXN1F-164,PWY-5070,CPD1F-120,CPD1F-134
RXN1F-164,PWY-5070,CPD1F-120,CARBON-DIOXIDE
RXN1F-164,PWY-5070,CPD1F-120,SUC
RXN1F-164,PWY-5070,2-KETOGLUTARATE,PROTON
RXN1F-164,PWY-5070,2-KETOGLUTARATE,CPD1F-134
RXN1F-164,PWY-5070,2-KETOGLUTARATE,CARBON-DIOXIDE
RXN1F-164,PWY-5070,2-KETOGLUTARATE,SUC
RXN1F-164,PWY-5070,OXYGEN-MOLECULE,PROTON
RXN1F-164,PWY-5070,OXYGEN-MOLECULE,CPD1F-134
RXN1F-164,PWY-5070,OXYGEN-MOLECULE,CARBON-DIOXIDE
RXN1F-164,PWY-5070,OXYGEN-MOLECULE,SUC
RXN-11659,PWY-6624,CPD-110,CPD-12629
RXN-11659,PWY-6624,CPD-110,UDP
RXN-11659,PWY-6624,CPD-12575,CPD-12629
RXN-11659,PWY-6624,CPD-12575,UDP
RXN-13924,PWY-7160,S-ADENOSYLMETHIONINE,PROTON
RXN-13924,PWY-7160,S-ADENOSYLMETHIONINE,ADENOSYL-HOMO-CYS
RXN-13924,PWY-7160,S-ADENOSYLMETHIONINE,CPD-14945
RXN-13924,PWY-7160,S-ADENOSYLMETHIONINE,ADENOSYL-HOMO-CYS
RXN-13924,PWY-7160,S-ADENOSYLMETHIONINE,PROTON
RXN-13924,PWY-7160,CPD-14944,PROTON
RXN-13924,PWY-7160,CPD-14944,ADENOSYL-HOMO-CYS
RXN-13924,PWY-7160,CPD-14944,CPD-14945
RXN-13924,PWY-7160,CPD-14944,ADENOSYL-HOMO-CYS
RXN-13924,PWY-7160,CPD-14944,PROTON
2.3.2.15-RXN,PWY-6745,Poly-Gamma-Glutamylcysteine-Glycines,Poly-Gamma-Glutamylcysteine-Glycines
2.3.2.15-RXN,PWY-6745,Poly-Gamma-Glutamylcysteine-Glycines,GLY
2.3.2.15-RXN,PWY-6745,GLUTATHIONE,Poly-Gamma-Glutamylcysteine-Glycines
2.3.2.15-RXN,PWY-6745,GLUTATHIONE,GLY
HISTCYCLOHYD-RXN,HISTSYN-PWY,PHOSPHORIBOSYL-AMP,PHOSPHORIBOSYL-FORMIMINO-AICAR-P
HISTCYCLOHYD-RXN,HISTSYN-PWY,WATER,PHOSPHORIBOSYL-FORMIMINO-AICAR-P
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU,PROTON
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU,GDP
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU,III2-a-Fucosyllactotetraosylceramides
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU,III2-a-Fucosyllactotetraosylceramides
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU,GDP
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU,PROTON
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,CPD-13118,PROTON
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,CPD-13118,GDP
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,CPD-13118,III2-a-Fucosyllactotetraosylceramides
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,CPD-13118,III2-a-Fucosyllactotetraosylceramides
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,CPD-13118,GDP
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,Unknown,CPD-13118,PROTON
RXN-3581,PWY-2345,CPD-12575,CPD-3421
RXN-3581,PWY-2345,CPD-12575,UDP
RXN-3581,PWY-2345,CPD-3141,CPD-3421
RXN-3581,PWY-2345,CPD-3141,UDP
UREIDOGLYCOLATE-LYASE-RXN,PWY4LZ-81,CPD-1091,UREA
UREIDOGLYCOLATE-LYASE-RXN,PWY4LZ-81,CPD-1091,GLYOX
DEOXYADENYLATE-KINASE-RXN,PWY-7224,ATP,ADP
DEOXYADENYLATE-KINASE-RXN,PWY-7224,ATP,DADP
DEOXYADENYLATE-KINASE-RXN,PWY-7224,DAMP,ADP
DEOXYADENYLATE-KINASE-RXN,PWY-7224,DAMP,DADP
RXN-15372,PWY-7464,CPD-15005,CPD-16602
RXN-15372,PWY-7464,CPD-15005,Glucopyranose
RXN-15372,PWY-7464,CPD-15283,CPD-16602
RXN-15372,PWY-7464,CPD-15283,Glucopyranose
RXN-7832,PWY-5139,CPD-12575,PROTON
RXN-7832,PWY-5139,CPD-12575,CPD-7148
RXN-7832,PWY-5139,CPD-12575,UDP
RXN-7832,PWY-5139,CPD-7144,PROTON
RXN-7832,PWY-5139,CPD-7144,CPD-7148
RXN-7832,PWY-5139,CPD-7144,UDP
RXN-8432,PWY-6275,FARNESYL-PP,CPD-8232
RXN-8432,PWY-6275,FARNESYL-PP,PPI
RXN-5122,Unknown,GERANYL-PP,CPD-4901
RXN-5122,Unknown,GERANYL-PP,PPI
PSERTRANSAM-RXN,SERSYN-PWY,3-P-SERINE,3-P-HYDROXYPYRUVATE
PSERTRANSAM-RXN,SERSYN-PWY,3-P-SERINE,GLT
PSERTRANSAM-RXN,SERSYN-PWY,2-KETOGLUTARATE,3-P-HYDROXYPYRUVATE
PSERTRANSAM-RXN,SERSYN-PWY,2-KETOGLUTARATE,GLT
1.14.11.19-RXN,Unknown,CPD-590,Dihydroquercetins
1.14.11.19-RXN,Unknown,CPD-590,SUC
1.14.11.19-RXN,Unknown,CPD-590,CARBON-DIOXIDE
1.14.11.19-RXN,Unknown,CPD-590,WATER
1.14.11.19-RXN,Unknown,2-KETOGLUTARATE,Dihydroquercetins
1.14.11.19-RXN,Unknown,2-KETOGLUTARATE,SUC
1.14.11.19-RXN,Unknown,2-KETOGLUTARATE,CARBON-DIOXIDE
1.14.11.19-RXN,Unknown,2-KETOGLUTARATE,WATER
1.14.11.19-RXN,Unknown,OXYGEN-MOLECULE,Dihydroquercetins
1.14.11.19-RXN,Unknown,OXYGEN-MOLECULE,SUC
1.14.11.19-RXN,Unknown,OXYGEN-MOLECULE,CARBON-DIOXIDE
1.14.11.19-RXN,Unknown,OXYGEN-MOLECULE,WATER
RXN-13662,RXN-7852,HEXANOYL-COA,CPD-14687
RXN-13662,RXN-7852,HEXANOYL-COA,CO-A
RXN-13662,RXN-7852,HEXANOYL-COA,CARBON-DIOXIDE
RXN-13662,RXN-7852,MALONYL-COA,CPD-14687
RXN-13662,RXN-7852,MALONYL-COA,CO-A
RXN-13662,RXN-7852,MALONYL-COA,CARBON-DIOXIDE
RXN-13662,RXN-7852,PROTON,CPD-14687
RXN-13662,RXN-7852,PROTON,CO-A
RXN-13662,RXN-7852,PROTON,CARBON-DIOXIDE
RXN-8920,PWY-5701,4-hydroxybenzoate,CPD-9318
RXN-8920,PWY-5701,4-hydroxybenzoate,PPI
RXN-8920,PWY-5701,GERANYL-PP,CPD-9318
RXN-8920,PWY-5701,GERANYL-PP,PPI
2.4.1.207-RXN,Unknown,Acceptor-Xyloglucans,Accep-Xyloglucan-With-Xyloglucanyl-Segs
2.4.1.207-RXN,Unknown,Acceptor-Xyloglucans,Donor-Xyloglucan-Cleaved-Xyloglucanyls
2.4.1.207-RXN,Unknown,Acceptor-Xyloglucans,Donor-Xyloglucan-Cleaved-Xyloglucanyls
2.4.1.207-RXN,Unknown,Acceptor-Xyloglucans,Accep-Xyloglucan-With-Xyloglucanyl-Segs
2.4.1.207-RXN,Unknown,Donor-Xyloglucans,Accep-Xyloglucan-With-Xyloglucanyl-Segs
2.4.1.207-RXN,Unknown,Donor-Xyloglucans,Donor-Xyloglucan-Cleaved-Xyloglucanyls
2.4.1.207-RXN,Unknown,Donor-Xyloglucans,Donor-Xyloglucan-Cleaved-Xyloglucanyls
2.4.1.207-RXN,Unknown,Donor-Xyloglucans,Accep-Xyloglucan-With-Xyloglucanyl-Segs
2.4.1.207-RXN,Unknown,Donor-Xyloglucans,Accep-Xyloglucan-With-Xyloglucanyl-Segs
2.4.1.207-RXN,Unknown,Donor-Xyloglucans,Donor-Xyloglucan-Cleaved-Xyloglucanyls
2.4.1.207-RXN,Unknown,Donor-Xyloglucans,Donor-Xyloglucan-Cleaved-Xyloglucanyls
2.4.1.207-RXN,Unknown,Donor-Xyloglucans,Accep-Xyloglucan-With-Xyloglucanyl-Segs
2.4.1.207-RXN,Unknown,Acceptor-Xyloglucans,Accep-Xyloglucan-With-Xyloglucanyl-Segs
2.4.1.207-RXN,Unknown,Acceptor-Xyloglucans,Donor-Xyloglucan-Cleaved-Xyloglucanyls
2.4.1.207-RXN,Unknown,Acceptor-Xyloglucans,Donor-Xyloglucan-Cleaved-Xyloglucanyls
2.4.1.207-RXN,Unknown,Acceptor-Xyloglucans,Accep-Xyloglucan-With-Xyloglucanyl-Segs
RXN-10767,Unknown,CPD1F-2,CPD-734
RXN-10767,Unknown,CPD1F-2,METOH
RXN-10767,Unknown,CPD1F-2,PROTON
RXN-10767,Unknown,WATER,CPD-734
RXN-10767,Unknown,WATER,METOH
RXN-10767,Unknown,WATER,PROTON
RXN0-6491,Unknown,Ubiquinones,Ubiquinols
RXN0-6491,Unknown,Ubiquinones,OROTATE
RXN0-6491,Unknown,DI-H-OROTATE,Ubiquinols
RXN0-6491,Unknown,DI-H-OROTATE,OROTATE
RXN-9642,PWY-5990,CPD-10275,2-Hydroxy-2-methylbutyronitriles
RXN-9642,PWY-5990,CPD-10275,WATER
